                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.24364,                0.40667,                 0.0293,                0.42051,                0.40947,                0.28171,                0.21378,                   0.32,                 1.2969,                 0.0267,             0.00053225,             0.00053225,             0.00053225
                     61,                0.22392,                0.37677,                0.03342,                0.41536,                0.45459,                0.27182,                0.20528,                0.34927,                 1.4424,                0.03674,             0.00051988,             0.00051988,             0.00051988
                     62,                0.26722,                0.39172,                0.04384,                0.42818,                0.48995,                0.32681,                 0.2539,                0.30878,                 1.2798,                0.02843,              0.0005075,              0.0005075,              0.0005075
                     63,                0.24315,                0.33095,                0.03809,                0.45373,                0.47205,                0.31572,                0.24692,                0.31122,                 1.3112,                0.02755,             0.00049513,             0.00049513,             0.00049513
                     64,                0.19857,                0.32637,                  0.024,                0.45133,                0.42289,                0.34234,                  0.266,                0.31265,                 1.2003,                0.02747,             0.00048275,             0.00048275,             0.00048275
                     65,                 0.2437,                0.33512,                0.04115,                0.38298,                0.41833,                0.30979,                0.23967,                0.32251,                 1.3584,                0.03251,             0.00047038,             0.00047038,             0.00047038
                     66,                0.21178,                 0.3188,                0.02897,                0.40783,                0.41122,                0.32452,                 0.2529,                0.34895,                 1.2058,                0.03427,               0.000458,               0.000458,               0.000458
                     67,                0.20917,                0.28487,                0.02908,                0.38924,                0.45735,                0.33675,                0.26767,                0.33275,                 1.2538,                0.02947,             0.00044563,             0.00044563,             0.00044563
                     68,                  0.205,                0.33181,                  0.025,                0.41722,                0.41281,                0.30444,                0.24012,                0.29296,                 1.3343,                0.02558,             0.00043325,             0.00043325,             0.00043325
                     69,                0.19985,                0.35829,                 0.0282,                0.41869,                0.42883,                0.31029,                0.23991,                0.32015,                 1.2769,                0.03165,             0.00042087,             0.00042087,             0.00042087
                     70,                0.20241,                0.33611,                0.02365,                0.45322,                0.41356,                0.31863,                0.24037,                0.33796,                 1.1212,                0.03049,              0.0004085,              0.0004085,              0.0004085
                     71,                0.19998,                0.32426,                0.02378,                0.49466,                0.43322,                0.34215,                0.26019,                0.30463,                 1.2548,                0.02901,             0.00039613,             0.00039613,             0.00039613
                     72,                0.20168,                0.33656,                0.02513,                 0.4533,                0.46034,                0.33338,                0.25401,                0.30594,                 1.2057,                0.02795,             0.00038375,             0.00038375,             0.00038375
                     73,                0.21957,                0.34099,                0.02712,                0.46064,                0.50215,                0.34241,                0.27006,                 0.3148,                 1.3467,                0.03461,             0.00037138,             0.00037138,             0.00037138
                     74,                 0.1841,                0.28429,                0.02204,                0.40871,                0.50383,                0.31331,                0.24293,                0.31566,                 1.2879,                0.03298,               0.000359,               0.000359,               0.000359
                     75,                0.17071,                0.31969,                0.02027,                0.41731,                0.44782,                0.33135,                0.25777,                0.33227,                 1.1524,                0.03324,             0.00034663,             0.00034663,             0.00034663
