epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,7381.65,0.41983,0.32924,0.80153,0.58275,0.53587,0.49104,0.39686,0.97407,2.10157,0.95102,0.00028475,0.00028475,0.00028475
80,7473.53,0.38768,0.30778,0.78578,0.53288,0.49819,0.45717,0.36797,0.99684,2.15841,0.95512,0.000272375,0.000272375,0.000272375
81,7565.66,0.40999,0.31826,0.7759,0.51892,0.52916,0.45778,0.37231,0.9577,2.09385,0.94531,0.00026,0.00026,0.00026
82,7658.66,0.39454,0.31175,0.78342,0.54378,0.52405,0.47877,0.39227,0.96586,2.04436,0.95085,0.000247625,0.000247625,0.000247625
83,7750.17,0.383,0.31926,0.78249,0.53604,0.5406,0.47458,0.38441,0.97003,2.11687,0.9534,0.00023525,0.00023525,0.00023525
84,7841.97,0.384,0.29856,0.77961,0.56913,0.5014,0.47419,0.39244,0.95824,2.11616,0.95004,0.000222875,0.000222875,0.000222875
85,7933.44,0.36619,0.29648,0.77376,0.52497,0.52246,0.468,0.37937,0.96034,2.11622,0.94913,0.0002105,0.0002105,0.0002105
86,8025.2,0.37783,0.30276,0.78556,0.48824,0.53831,0.48497,0.39617,0.9751,2.08766,0.95285,0.000198125,0.000198125,0.000198125
87,8115.13,0.36677,0.29224,0.77415,0.51283,0.51575,0.48864,0.39803,0.9636,2.02906,0.95189,0.00018575,0.00018575,0.00018575
88,8206.84,0.38017,0.30491,0.79126,0.51488,0.51717,0.48686,0.39837,0.9626,2.07342,0.95507,0.000173375,0.000173375,0.000173375
89,8297.9,0.37781,0.29753,0.77424,0.51431,0.52069,0.48883,0.39253,0.9746,2.01849,0.95362,0.000161,0.000161,0.000161
90,8389.35,0.36892,0.29624,0.78088,0.50285,0.53769,0.49056,0.40442,0.95434,2.00502,0.95319,0.000148625,0.000148625,0.000148625
91,8470.95,0.3603,0.27575,0.77601,0.50081,0.54303,0.48791,0.40325,0.97366,2.07156,0.96068,0.00013625,0.00013625,0.00013625
92,8550.98,0.3321,0.25883,0.77271,0.51278,0.5418,0.48736,0.40702,0.96599,2.05727,0.95514,0.000123875,0.000123875,0.000123875
93,8629.79,0.33058,0.25779,0.77197,0.51167,0.53601,0.48706,0.40632,0.96139,2.06035,0.95426,0.0001115,0.0001115,0.0001115
94,8708.25,0.31712,0.24475,0.76949,0.49791,0.54128,0.47538,0.39531,0.96922,2.09195,0.95678,9.9125e-05,9.9125e-05,9.9125e-05
95,8787.43,0.30372,0.23462,0.76806,0.52378,0.53375,0.47698,0.39545,0.9587,2.10369,0.95687,8.675e-05,8.675e-05,8.675e-05
96,8866.31,0.29676,0.2332,0.76699,0.53837,0.52086,0.47297,0.39086,0.9752,2.13009,0.96186,7.4375e-05,7.4375e-05,7.4375e-05
97,8944.55,0.29202,0.23435,0.7661,0.53363,0.52774,0.47348,0.39342,0.97072,2.12558,0.9591,6.2e-05,6.2e-05,6.2e-05
98,9023.28,0.2899,0.2281,0.76568,0.5327,0.53453,0.46832,0.39051,0.96927,2.13505,0.95966,4.9625e-05,4.9625e-05,4.9625e-05
99,9101.75,0.28481,0.22123,0.76497,0.5252,0.53353,0.47091,0.39059,0.96638,2.11974,0.95805,3.725e-05,3.725e-05,3.725e-05
100,9180.15,0.27234,0.22,0.76424,0.52289,0.53732,0.47319,0.3946,0.96584,2.12679,0.95925,2.4875e-05,2.4875e-05,2.4875e-05
